landmark_id,est_x,est_y,est_z,scaled_x,scaled_y,scaled_z,aligned_x,aligned_y,aligned_z,gt_first_x,gt_first_y,gt_first_z,error,error_rigid_aligned
639,19.653964996,-1.918095231,12.891492844,3.920356750,-0.382600546,2.571453094,2.833330631,-3.918567181,0.369374752,2.785269976,-3.941440105,0.384559005,4.328540802,0.055349424
640,-45.069408417,-2.611818790,14.395354271,-8.989950180,-0.520976901,2.871426821,3.150161028,8.991275787,0.513163745,3.168400049,8.702589989,0.498551011,15.444422722,0.289630264
644,-6.440431595,-7.243879795,-2.361234665,-1.284666419,-1.444929481,-0.470993131,-0.206771851,1.290244222,1.419776440,-0.358671993,1.185510039,1.484670043,3.406067610,0.195586503
646,2.955800533,-1.773598909,25.153966904,0.589590549,-0.353778005,5.017436504,5.283925056,-0.591110468,0.352506101,5.260660172,-0.594591022,0.356880993,6.602852345,0.023927156
655,-10.193230629,-1.807680845,11.613027573,-2.033233404,-0.360576302,2.316438913,2.586476803,2.035368919,0.348094255,2.525650024,2.041310072,0.362039000,5.511094093,0.062686920
658,-11.588864326,-1.693436384,10.282045364,-2.311619282,-0.337788075,2.050949335,2.321468592,2.314121485,0.324210912,2.259490013,2.321239948,0.339235008,5.558366299,0.064169623
661,3.440903664,-7.093047619,3.183353424,0.686353624,-1.414843082,0.634980321,0.896655500,-0.682263196,1.393997312,0.867561996,-0.664286971,1.405339956,1.090699196,0.036030989
663,-39.855434418,-1.869049311,-20.947710037,-7.949923515,-0.372817397,-4.178418636,-3.900355577,7.960850716,0.333256036,-3.733580112,7.775000095,0.363036990,10.236664772,0.251478463
664,15.555688858,-2.943315983,14.622285843,3.102877617,-0.587100267,2.916692734,3.178761482,-3.101620197,0.575669289,3.132950068,-3.120189905,0.590303004,3.439409256,0.051552549
667,-2.417294979,-5.265217781,10.832113266,-0.482175410,-1.050247669,2.160670757,2.425536633,0.484310001,1.036574483,2.370090008,0.484317988,1.054810047,3.422460794,0.058368348
668,-15.137535095,-7.850542068,31.039451599,-3.019469023,-1.565939784,6.191408157,6.457365990,3.015978813,1.571027875,6.410590172,3.028949976,1.571079969,11.462392807,0.048541021
669,-25.976219177,-0.464981675,1.098029137,-5.181450367,-0.092749432,0.219022781,0.494538963,5.186507225,0.071916081,0.440623999,5.179130077,0.093310803,7.708192825,0.058472041
673,35.229095459,-0.263198525,22.998840332,7.027112484,-0.052499946,4.587555885,4.846676826,-7.027949333,0.047282189,4.812900066,-7.065939903,0.052612498,8.640416145,0.051113259
674,-40.618446350,-0.881501079,-5.505168915,-8.102121353,-0.175832137,-1.098110557,-0.818996668,8.108934402,0.150049806,-0.913443029,8.139169693,0.177762002,11.065450668,0.102967247
675,-45.616046906,-7.455312729,23.579196930,-9.098987579,-1.487103820,4.703319073,4.977874756,9.097532272,1.487480044,4.925700188,9.086420059,1.498679996,17.853878021,0.054507852
678,-32.280410767,-7.867896080,9.362402916,-6.438941479,-1.569401383,1.867509127,2.138127565,6.441306114,1.556297541,2.051500082,6.542840004,1.596789956,11.746035576,0.139474317
681,4.680273056,-3.719362020,21.836177826,0.933569372,-0.741897404,4.355640411,4.619940758,-0.934312284,0.737563431,4.585700035,-0.939999998,0.747031987,5.138030529,0.035978198
689,-9.990547180,-8.531965256,-15.514543533,-1.992804408,-1.701862574,-3.094670534,-2.830607414,2.001857281,1.665236831,-3.134670019,1.808650017,1.793159962,6.125230312,0.382292360
691,4.766119003,-5.142811775,-7.688127518,0.950693011,-1.025831580,-1.533543110,-1.270468235,-0.943543017,0.995241165,-0.929520011,-0.538902998,0.925575018,3.133618116,0.533697128
692,34.438125610,-7.407112122,35.439922333,6.869338512,-1.477489233,7.069165707,7.322121620,-6.873980522,1.483367562,7.332180023,-6.936910152,1.488409996,7.820763111,0.063927583
697,10.648171425,-4.279810429,22.413675308,2.123980045,-0.853689492,4.470833302,4.733021736,-2.124912262,0.849491835,4.699230194,-2.137470007,0.859085023,4.617870808,0.037304081
698,13.431088448,-2.222407341,39.795578003,2.679085732,-0.443301380,7.937983990,8.201212883,-2.684588909,0.454385668,8.222929955,-2.710429907,0.446117014,9.591774940,0.034752827
704,-35.896560669,-5.656227112,21.091754913,-7.160251141,-1.128242016,4.207151413,4.480687141,7.159581184,1.125798345,4.420700073,7.182909966,1.134060025,14.582098007,0.064891726
709,9.735538483,-2.770567894,19.353115082,1.941938162,-0.552642405,3.860346556,4.124130249,-1.941950202,0.545784295,4.084710121,-1.954210043,0.556092978,4.180185795,0.042550195
711,-48.206764221,-3.522473812,5.837801933,-9.615755081,-0.702624321,1.164460540,1.443250775,9.619337082,0.687398970,1.334900022,9.689370155,0.728874981,15.102984428,0.135516703
712,-38.502407074,-0.313443124,37.546470642,-7.680036545,-0.062522188,7.489356995,7.768311501,7.675248146,0.074882150,7.744880199,7.758920193,0.066907197,18.820091248,0.087256156
714,-46.042984009,-10.357536316,35.001747131,-9.184147835,-2.066007376,6.981763363,7.253829002,9.179425240,2.076560020,7.103539944,8.967169762,1.995399952,20.294914246,0.272444755
717,-23.758253098,-6.833874702,22.779853821,-4.739035130,-1.363146186,4.543874741,4.813082695,4.737838745,1.361436248,4.762020111,4.757929802,1.368680000,11.739653587,0.055348985
718,-52.796043396,-8.921676636,36.056526184,-10.531173706,-1.779597878,7.192159176,7.467322350,10.526252747,1.791516304,7.098279953,9.896439552,1.599840045,21.872392654,0.754716337
720,17.314556122,-8.802803040,-19.261554718,3.453717232,-1.755886316,-3.842082977,-3.585625648,-3.443662167,1.714208961,-2.612489939,-2.324529886,1.471259952,8.084172249,1.502822161
723,-42.043880463,-0.333688647,29.254047394,-8.386450768,-0.066560544,5.835275650,6.115186691,8.383901596,0.071771286,6.077970028,8.454369545,0.071219400,17.749649048,0.079693891
725,-15.767662048,-3.480862617,-12.609647751,-3.145159721,-0.694324195,-2.515233755,-2.245126009,3.153738499,0.660655141,-2.197040081,3.131510019,0.684929013,5.077103615,0.058271628
726,-8.111467361,-5.316278458,-10.445469856,-1.617986321,-1.060432792,-2.083547354,-1.817143440,1.625868082,1.028201699,-1.680969954,1.680259943,1.014709949,4.136974812,0.147253931
730,-25.122798920,-4.401690483,41.672004700,-5.011219501,-0.878000796,8.312273026,8.583970070,5.005065918,0.893177509,8.564929962,5.051010132,0.886501014,16.571273804,0.050179400
731,25.287963867,-1.470789433,21.079771042,5.044164658,-0.293376893,4.204761028,4.465497017,-5.044560432,0.287076801,4.428219795,-5.072319984,0.294883996,6.205225468,0.047128934
733,34.398635864,-8.683330536,37.229011536,6.861461639,-1.732055306,7.426033497,7.677862167,-6.866665840,1.739524126,7.647860050,-6.866360188,1.728500009,7.709825039,0.031964850
737,-0.202177376,-3.704942226,37.032272339,-0.040328119,-0.739021122,7.386790276,7.652388573,0.035477288,0.748504579,8.000329971,0.051492501,0.800736010,10.423685074,0.352204233
